epoch_time;nat_demand;Holiday_ID;holiday;school
1471921200;1000.85;0;0;1
1471924800;974.14;0;0;1
1471928400;928.23;0;0;1
1471932000;908.96;0;0;1
1471935600;908.16;0;0;1
1471939200;885.35;0;0;1
1471942800;935.33;0;0;1
1471946400;962.01;0;0;1
1471950000;1047.25;0;0;1
1471953600;1218.36;0;0;1
1471957200;1255.14;0;0;1
1471960800;1386.61;0;0;1
1471964400;1408.63;0;0;1
1471968000;1428.74;0;0;1
1471971600;1434.67;0;0;1
1471975200;1428.22;0;0;1
1471978800;1384.99;0;0;1
1471982400;1330.41;0;0;1
1471986000;1236.30;0;0;1
1471989600;1221.45;0;0;1
1471993200;1285.36;0;0;1
1471996800;1237.90;0;0;1
1472000400;1200.87;0;0;1
1472004000;1141.75;0;0;1
1472007600;1056.98;0;0;1
1472011200;1008.04;0;0;1
1472014800;963.79;0;0;1
1472018400;948.07;0;0;1
1472022000;928.34;0;0;1
1472025600;932.66;0;0;1
1472029200;951.05;0;0;1
1472032800;978.39;0;0;1
1472036400;1094.33;0;0;1
1472040000;1282.41;0;0;1
1472043600;1380.09;0;0;1
1472047200;1438.20;0;0;1
1472050800;1476.03;0;0;1
1472054400;1463.37;0;0;1
1472058000;1508.19;0;0;1
1472061600;1526.95;0;0;1
1472065200;1480.87;0;0;1
1472068800;1378.57;0;0;1
1472072400;1276.18;0;0;1
1472076000;1285.81;0;0;1
1472079600;1327.70;0;0;1
1472083200;1263.49;0;0;1
1472086800;1229.39;0;0;1
1472090400;1137.55;0;0;1
1472094000;1080.79;0;0;1
1472097600;1028.53;0;0;1
1472101200;983.95;0;0;1
1472104800;954.91;0;0;1
1472108400;931.82;0;0;1
1472112000;927.52;0;0;1
1472115600;958.22;0;0;1
1472119200;966.51;0;0;1
1472122800;1098.14;0;0;1
1472126400;1294.37;0;0;1
1472130000;1385.82;0;0;1
1472133600;1445.87;0;0;1
1472137200;1450.64;0;0;1
1472140800;1410.76;0;0;1
1472144400;1397.23;0;0;1
1472148000;1376.66;0;0;1
1472151600;1325.15;0;0;1
1472155200;1255.45;0;0;1
1472158800;1200.08;0;0;1
1472162400;1200.71;0;0;1
1472166000;1230.42;0;0;1
1472169600;1211.20;0;0;1
1472173200;1167.22;0;0;1
1472176800;1110.58;0;0;1
1472180400;1054.67;0;0;1
1472184000;988.39;0;0;1
1472187600;958.36;0;0;1
1472191200;926.38;0;0;1
1472194800;898.55;0;0;1
1472198400;891.57;0;0;1
1472202000;921.15;0;0;1
1472205600;929.03;0;0;1
1472209200;1065.38;0;0;1
1472212800;1222.63;0;0;1
1472216400;1327.45;0;0;1
1472220000;1400.58;0;0;1
1472223600;1396.04;0;0;1
1472227200;1343.24;0;0;1
1472230800;1373.16;0;0;1
1472234400;1364.54;0;0;1
1472238000;1349.29;0;0;1
1472241600;1283.57;0;0;1
1472245200;1184.47;0;0;1
1472248800;1203.35;0;0;1
1472252400;1208.84;0;0;1
1472256000;1170.72;0;0;1
1472259600;1129.28;0;0;1
1472263200;1077.97;0;0;1
1472266800;988.01;0;0;1
1472270400;944.39;0;0;1
1472274000;934.79;0;0;1
1472277600;932.60;0;0;1
1472281200;931.56;0;0;1
1472284800;906.65;0;0;1
1472288400;922.26;0;0;1
1472292000;906.63;0;0;1
1472295600;964.91;0;0;1
1472299200;1085.02;0;0;1
1472302800;1151.36;0;0;1
1472306400;1207.49;0;0;1
1472310000;1240.74;0;0;1
1472313600;1216.14;0;0;1
1472317200;1230.44;0;0;1
1472320800;1243.67;0;0;1
1472324400;1222.60;0;0;1
1472328000;1205.80;0;0;1
1472331600;1176.04;0;0;1
1472335200;1194.56;0;0;1
1472338800;1233.13;0;0;1
1472342400;1230.79;0;0;1
1472346000;1188.60;0;0;1
1472349600;1137.42;0;0;1
1472353200;1096.25;0;0;1
1472356800;1039.17;0;0;1
1472360400;1000.46;0;0;1
1472364000;962.13;0;0;1
1472367600;934.04;0;0;1
1472371200;908.31;0;0;1
1472374800;905.97;0;0;1
1472378400;859.00;0;0;1
1472382000;885.65;0;0;1
1472385600;958.38;0;0;1
1472389200;1022.91;0;0;1
1472392800;1082.51;0;0;1
1472396400;1123.18;0;0;1
1472400000;1136.33;0;0;1
1472403600;1152.90;0;0;1
1472407200;1151.22;0;0;1
1472410800;1152.98;0;0;1
1472414400;1018.87;0;0;1
1472418000;1039.78;0;0;1
1472421600;1074.96;0;0;1
1472425200;1173.41;0;0;1
1472428800;1194.68;0;0;1
1472432400;1170.64;0;0;1
1472436000;1126.59;0;0;1
1472439600;1068.01;0;0;1
1472443200;1016.84;0;0;1
1472446800;966.81;0;0;1
1472450400;947.35;0;0;1
1472454000;925.22;0;0;1
1472457600;910.56;0;0;1
1472461200;935.81;0;0;1
1472464800;933.15;0;0;1
1472468400;1080.66;0;0;1
1472472000;1296.12;0;0;1
1472475600;1410.95;0;0;1
1472479200;1471.63;0;0;1
1472482800;1509.03;0;0;1
1472486400;1495.12;0;0;1
1472490000;1531.25;0;0;1
1472493600;1508.18;0;0;1
1472497200;1448.84;0;0;1
1472500800;1358.18;0;0;1
1472504400;1269.54;0;0;1
1472508000;1254.00;0;0;1
1472511600;1265.38;0;0;1
1472515200;1256.75;0;0;1
1472518800;1205.25;0;0;1
1472522400;1143.71;0;0;1
1472526000;1066.95;0;0;1
1472529600;1013.68;0;0;1
1472533200;974.62;0;0;1
1472536800;943.60;0;0;1
1472540400;906.21;0;0;1
1472544000;911.82;0;0;1
1472547600;943.96;0;0;1
1472551200;963.09;0;0;1
1472554800;1082.11;0;0;1
1472558400;1278.52;0;0;1
1472562000;1386.29;0;0;1
1472565600;1468.94;0;0;1
1472569200;1498.65;0;0;1
1472572800;1486.04;0;0;1
1472576400;1498.39;0;0;1
1472580000;1509.61;0;0;1
1472583600;1442.60;0;0;1
1472587200;1374.82;0;0;1
1472590800;1261.43;0;0;1
1472594400;1255.61;0;0;1
1472598000;1288.43;0;0;1
1472601600;1263.95;0;0;1
1472605200;1221.10;0;0;1
1472608800;1178.97;0;0;1
1472612400;1126.83;0;0;1
1472616000;1067.68;0;0;1
1472619600;1022.99;0;0;1
1472623200;987.95;0;0;1
1472626800;963.93;0;0;1
1472630400;953.71;0;0;1
1472634000;976.05;0;0;1
1472637600;991.62;0;0;1
1472641200;1103.40;0;0;1
1472644800;1265.63;0;0;1
1472648400;1340.87;0;0;1
1472652000;1419.64;0;0;1
1472655600;1404.52;0;0;1
1472659200;1371.77;0;0;1
1472662800;1403.91;0;0;1
1472666400;1423.49;0;0;1
1472670000;1394.86;0;0;1
1472673600;1302.97;0;0;1
1472677200;1204.55;0;0;1
1472680800;1213.27;0;0;1
1472684400;1255.16;0;0;1
1472688000;1215.96;0;0;1
1472691600;1176.54;0;0;1
1472695200;1108.48;0;0;1
1472698800;1049.25;0;0;1
1472702400;1007.78;0;0;1
1472706000;974.06;0;0;1
1472709600;964.52;0;0;1
1472713200;947.84;0;0;1
1472716800;953.86;0;0;1
1472720400;981.18;0;0;1
1472724000;1013.94;0;0;1
1472727600;1087.66;0;0;1
1472731200;1220.81;0;0;1
1472734800;1302.59;0;0;1
1472738400;1380.18;0;0;1
1472742000;1414.52;0;0;1
1472745600;1425.65;0;0;1
1472749200;1443.96;0;0;1
1472752800;1457.09;0;0;1
1472756400;1422.12;0;0;1
1472760000;1346.11;0;0;1
1472763600;1226.40;0;0;1
1472767200;1243.08;0;0;1
1472770800;1287.61;0;0;1
1472774400;1273.16;0;0;1
1472778000;1238.08;0;0;1
1472781600;1180.44;0;0;1
1472785200;1109.74;0;0;1
1472788800;1061.33;0;0;1
1472792400;1019.24;0;0;1
1472796000;987.91;0;0;1
1472799600;968.32;0;0;1
1472803200;968.44;0;0;1
1472806800;989.89;0;0;1
1472810400;997.73;0;0;1
1472814000;1136.87;0;0;1
1472817600;1296.03;0;0;1
1472821200;1374.27;0;0;1
1472824800;1458.74;0;0;1
1472828400;1487.00;0;0;1
1472832000;1470.70;0;0;1
1472835600;1505.01;0;0;1
1472839200;1506.32;0;0;1
1472842800;1423.41;0;0;1
1472846400;1279.88;0;0;1
1472850000;1185.59;0;0;1
1472853600;1198.85;0;0;1
1472857200;1229.91;0;0;1
1472860800;1221.79;0;0;1
1472864400;1182.85;0;0;1
1472868000;1128.79;0;0;1
1472871600;1075.76;0;0;1
1472875200;1013.31;0;0;1
1472878800;968.35;0;0;1
1472882400;947.40;0;0;1
1472886000;932.17;0;0;1
1472889600;915.43;0;0;1
1472893200;918.23;0;0;1
1472896800;893.05;0;0;1
1472900400;987.61;0;0;1
1472904000;1127.77;0;0;1
1472907600;1232.40;0;0;1
1472911200;1312.38;0;0;1
1472914800;1326.74;0;0;1
1472918400;1309.65;0;0;1
1472922000;1289.49;0;0;1
1472925600;1250.43;0;0;1
1472929200;1221.41;0;0;1
1472932800;1217.83;0;0;1
1472936400;1177.73;0;0;1
1472940000;1211.42;0;0;1
1472943600;1243.32;0;0;1
1472947200;1221.79;0;0;1
1472950800;1173.96;0;0;1
1472954400;1146.01;0;0;1
1472958000;1076.55;0;0;1
1472961600;1040.94;0;0;1
1472965200;1005.72;0;0;1
1472968800;968.01;0;0;1
1472972400;934.53;0;0;1
1472976000;926.89;0;0;1
1472979600;931.92;0;0;1
1472983200;880.99;0;0;1
1472986800;921.77;0;0;1
1472990400;990.82;0;0;1
1472994000;1014.89;0;0;1
1472997600;1078.97;0;0;1
1473001200;1102.02;0;0;1
1473004800;1083.20;0;0;1
1473008400;1082.00;0;0;1
1473012000;1096.01;0;0;1
1473015600;1085.08;0;0;1
1473019200;1061.35;0;0;1
1473022800;1049.72;0;0;1
1473026400;1098.95;0;0;1
1473030000;1157.22;0;0;1
1473033600;1165.06;0;0;1
1473037200;1140.52;0;0;1
1473040800;1105.06;0;0;1
1473044400;1044.05;0;0;1
1473048000;976.16;0;0;1
1473051600;943.10;0;0;1
1473055200;921.66;0;0;1
1473058800;886.34;0;0;1
1473062400;892.37;0;0;1
1473066000;920.49;0;0;1
1473069600;946.94;0;0;1
1473073200;1062.27;0;0;1
1473076800;1238.04;0;0;1
1473080400;1334.27;0;0;1
1473084000;1396.31;0;0;1
1473087600;1411.53;0;0;1
1473091200;1413.46;0;0;1
1473094800;1469.15;0;0;1
1473098400;1469.13;0;0;1
1473102000;1434.34;0;0;1
1473105600;1368.63;0;0;1
1473109200;1249.08;0;0;1
1473112800;1270.07;0;0;1
1473116400;1296.41;0;0;1
1473120000;1254.69;0;0;1
1473123600;1187.77;0;0;1
1473127200;1135.82;0;0;1
1473130800;1050.37;0;0;1
1473134400;1019.57;0;0;1
1473138000;972.54;0;0;1
1473141600;938.04;0;0;1
1473145200;924.52;0;0;1
1473148800;914.82;0;0;1
1473152400;940.00;0;0;1
1473156000;947.49;0;0;1
1473159600;1078.62;0;0;1
1473163200;1258.09;0;0;1
1473166800;1354.02;0;0;1
1473170400;1440.69;0;0;1
1473174000;1482.90;0;0;1
1473177600;1493.26;0;0;1
1473181200;1524.28;0;0;1
1473184800;1547.31;0;0;1
1473188400;1502.98;0;0;1
1473192000;1374.84;0;0;1
1473195600;1252.90;0;0;1
1473199200;1272.88;0;0;1
1473202800;1274.30;0;0;1
1473206400;1240.16;0;0;1
1473210000;1205.65;0;0;1
1473213600;1136.56;0;0;1
1473217200;1067.84;0;0;1
1473220800;1002.87;0;0;1
1473224400;969.76;0;0;1
1473228000;949.45;0;0;1
1473231600;938.25;0;0;1
1473235200;936.11;0;0;1
1473238800;950.48;0;0;1
1473242400;959.23;0;0;1
1473246000;1053.32;0;0;1
1473249600;1229.66;0;0;1
1473253200;1339.84;0;0;1
1473256800;1414.37;0;0;1
1473260400;1454.40;0;0;1
1473264000;1446.55;0;0;1
1473267600;1473.33;0;0;1
1473271200;1481.91;0;0;1
1473274800;1448.69;0;0;1
1473278400;1336.71;0;0;1
1473282000;1215.06;0;0;1
1473285600;1218.63;0;0;1
1473289200;1221.87;0;0;1
1473292800;1182.30;0;0;1
1473296400;1167.56;0;0;1
1473300000;1125.06;0;0;1
1473303600;1073.98;0;0;1
1473307200;1015.11;0;0;1
1473310800;980.33;0;0;1
1473314400;963.46;0;0;1
1473318000;949.94;0;0;1
1473321600;941.81;0;0;1
1473325200;966.66;0;0;1
1473328800;979.34;0;0;1
1473332400;1062.35;0;0;1
1473336000;1226.23;0;0;1
1473339600;1346.75;0;0;1
1473343200;1424.98;0;0;1
1473346800;1454.22;0;0;1
1473350400;1461.16;0;0;1
1473354000;1494.67;0;0;1
1473357600;1499.09;0;0;1
1473361200;1442.20;0;0;1
1473364800;1351.18;0;0;1
1473368400;1252.10;0;0;1
1473372000;1249.35;0;0;1
1473375600;1274.89;0;0;1
1473379200;1241.12;0;0;1
1473382800;1199.56;0;0;1
1473386400;1139.59;0;0;1
1473390000;1087.18;0;0;1
1473393600;1023.86;0;0;1
1473397200;973.93;0;0;1
1473400800;946.09;0;0;1
1473404400;927.54;0;0;1
1473408000;924.13;0;0;1
1473411600;958.96;0;0;1
1473415200;961.38;0;0;1
1473418800;1091.18;0;0;1
1473422400;1253.60;0;0;1
1473426000;1363.56;0;0;1
1473429600;1443.98;0;0;1
1473433200;1473.11;0;0;1
1473436800;1456.38;0;0;1
1473440400;1502.73;0;0;1
1473444000;1510.18;0;0;1
1473447600;1460.01;0;0;1
1473451200;1372.36;0;0;1
1473454800;1263.82;0;0;1
1473458400;1270.99;0;0;1
1473462000;1282.34;0;0;1
1473465600;1254.68;0;0;1
1473469200;1194.37;0;0;1
1473472800;1138.65;0;0;1
1473476400;1074.54;0;0;1
1473480000;1038.12;0;0;0
1473483600;1015.59;0;0;0
1473487200;978.08;0;0;0
1473490800;950.73;0;0;0
1473494400;944.95;0;0;0
1473498000;934.35;0;0;0
1473501600;915.26;0;0;0
1473505200;990.83;0;0;0
1473508800;1154.79;0;0;0
1473512400;1256.51;0;0;0
1473516000;1281.07;0;0;0
1473519600;1307.83;0;0;0
1473523200;1290.00;0;0;0
1473526800;1259.95;0;0;0
1473530400;1238.57;0;0;0
1473534000;1223.44;0;0;0
1473537600;1188.17;0;0;0
1473541200;1165.02;0;0;0
1473544800;1224.98;0;0;0
1473548400;1240.02;0;0;0
1473552000;1220.21;0;0;0
1473555600;1171.23;0;0;0
1473559200;1134.36;0;0;0
1473562800;1079.96;0;0;0
1473566400;1002.04;0;0;0
1473570000;968.33;0;0;0
1473573600;934.32;0;0;0
1473577200;921.70;0;0;0
1473580800;913.21;0;0;0
1473584400;903.63;0;0;0
1473588000;860.47;0;0;0
1473591600;902.11;0;0;0
1473595200;953.25;0;0;0
1473598800;982.61;0;0;0
1473602400;1034.76;0;0;0
1473606000;1095.71;0;0;0
1473609600;1120.72;0;0;0
1473613200;1105.35;0;0;0
1473616800;1066.21;0;0;0
1473620400;1038.23;0;0;0
1473624000;1028.00;0;0;0
1473627600;1048.92;0;0;0
1473631200;1107.63;0;0;0
1473634800;1127.75;0;0;0
1473638400;1107.57;0;0;0
1473642000;1094.68;0;0;0
1473645600;1060.48;0;0;0
1473649200;995.27;0;0;0
1473652800;959.46;0;0;0
1473656400;933.87;0;0;0
1473660000;905.33;0;0;0
1473663600;894.24;0;0;0
1473667200;884.80;0;0;0
1473670800;884.92;0;0;0
1473674400;902.74;0;0;0
1473678000;1057.24;0;0;0
1473681600;1256.37;0;0;0
1473685200;1340.76;0;0;0
1473688800;1404.20;0;0;0
1473692400;1437.93;0;0;0
1473696000;1383.80;0;0;0
1473699600;1372.17;0;0;0
1473703200;1346.68;0;0;0
1473706800;1291.46;0;0;0
1473710400;1242.31;0;0;0
1473714000;1141.97;0;0;0
1473717600;1198.62;0;0;0
1473721200;1192.36;0;0;0
1473724800;1159.58;0;0;0
1473728400;1123.99;0;0;0
1473732000;1057.66;0;0;0
1473735600;989.61;0;0;0
1473739200;947.51;0;0;0
1473742800;916.93;0;0;0
1473746400;874.42;0;0;0
1473750000;857.88;0;0;0
1473753600;860.40;0;0;0
1473757200;888.49;0;0;0
1473760800;911.64;0;0;0
1473764400;1096.79;0;0;0
1473768000;1263.47;0;0;0
1473771600;1353.81;0;0;0
1473775200;1393.58;0;0;0
1473778800;1434.97;0;0;0
1473782400;1436.67;0;0;0
1473786000;1450.21;0;0;0
1473789600;1451.60;0;0;0
1473793200;1392.40;0;0;0
1473796800;1309.24;0;0;0
1473800400;1217.89;0;0;0
1473804000;1244.80;0;0;0
1473807600;1267.45;0;0;0
1473811200;1224.32;0;0;0
1473814800;1184.12;0;0;0
1473818400;1122.83;0;0;0
1473822000;1057.51;0;0;0
1473825600;1006.51;0;0;0
1473829200;975.89;0;0;0
1473832800;943.08;0;0;0
1473836400;921.71;0;0;0
1473840000;911.72;0;0;0
1473843600;922.38;0;0;0
1473847200;935.04;0;0;0
1473850800;1075.74;0;0;0
1473854400;1250.12;0;0;0
1473858000;1358.57;0;0;0
1473861600;1441.35;0;0;0
1473865200;1467.72;0;0;0
1473868800;1487.55;0;0;0
1473872400;1520.39;0;0;0
1473876000;1520.63;0;0;0
1473879600;1479.78;0;0;0
1473883200;1391.00;0;0;0
1473886800;1283.26;0;0;0
1473890400;1296.03;0;0;0
1473894000;1312.11;0;0;0
1473897600;1275.57;0;0;0
1473901200;1236.41;0;0;0
1473904800;1185.30;0;0;0
1473908400;1121.42;0;0;0
1473912000;1062.42;0;0;0
1473915600;1028.06;0;0;0
1473919200;978.50;0;0;0
1473922800;966.11;0;0;0
1473926400;942.94;0;0;0
1473930000;941.06;0;0;0
1473933600;974.28;0;0;0
1473937200;1082.07;0;0;0
1473940800;1206.61;0;0;0
1473944400;1264.91;0;0;0
1473948000;1306.50;0;0;0
1473951600;1336.05;0;0;0
1473955200;1298.63;0;0;0
1473958800;1314.76;0;0;0
1473962400;1315.50;0;0;0
1473966000;1286.61;0;0;0
1473969600;1235.96;0;0;0
1473973200;1170.20;0;0;0
1473976800;1199.13;0;0;0
1473980400;1208.79;0;0;0
1473984000;1163.37;0;0;0
1473987600;1119.74;0;0;0
1473991200;1064.41;0;0;0
1473994800;992.75;0;0;0
1473998400;956.02;0;0;0
1474002000;924.31;0;0;0
1474005600;899.86;0;0;0
1474009200;881.66;0;0;0
1474012800;872.60;0;0;0
1474016400;905.22;0;0;0
1474020000;912.84;0;0;0
1474023600;1063.64;0;0;0
1474027200;1227.83;0;0;0
1474030800;1341.29;0;0;0
1474034400;1416.54;0;0;0
1474038000;1434.83;0;0;0
1474041600;1449.15;0;0;0
1474045200;1480.07;0;0;0
1474048800;1499.94;0;0;0
1474052400;1456.50;0;0;0
1474056000;1360.51;0;0;0
1474059600;1256.15;0;0;0
1474063200;1267.52;0;0;0
1474066800;1287.87;0;0;0
1474070400;1256.35;0;0;0
1474074000;1204.60;0;0;0
1474077600;1174.56;0;0;0
1474081200;1125.10;0;0;0
1474084800;1063.84;0;0;0
1474088400;1027.67;0;0;0
1474092000;996.80;0;0;0
1474095600;972.76;0;0;0
1474099200;961.16;0;0;0
1474102800;943.34;0;0;0
1474106400;885.14;0;0;0
1474110000;980.31;0;0;0
1474113600;1143.40;0;0;0
1474117200;1233.75;0;0;0
1474120800;1345.77;0;0;0
1474124400;1275.84;0;0;0
1474128000;1340.02;0;0;0
1474131600;1320.30;0;0;0
1474135200;1273.99;0;0;0
1474138800;1217.60;0;0;0
1474142400;1200.75;0;0;0
1474146000;1174.07;0;0;0
1474149600;1230.39;0;0;0
1474153200;1255.59;0;0;0
1474156800;1238.08;0;0;0
1474160400;1215.78;0;0;0
1474164000;1174.78;0;0;0
1474167600;1127.12;0;0;0
1474171200;1068.11;0;0;0
1474174800;1026.19;0;0;0
1474178400;994.43;0;0;0
1474182000;968.74;0;0;0
1474185600;956.42;0;0;0
1474189200;951.90;0;0;0
1474192800;898.61;0;0;0
1474196400;918.25;0;0;0
1474200000;974.04;0;0;0
1474203600;1035.60;0;0;0
1474207200;1092.84;0;0;0
1474210800;1112.33;0;0;0
1474214400;1127.19;0;0;0
1474218000;1112.20;0;0;0
1474221600;1080.53;0;0;0
1474225200;1051.61;0;0;0
1474228800;1044.12;0;0;0
1474232400;1034.29;0;0;0
1474236000;1108.67;0;0;0
1474239600;1169.93;0;0;0
1474243200;1172.66;0;0;0
1474246800;1161.53;0;0;0
1474250400;1124.76;0;0;0
1474254000;1077.57;0;0;0
1474257600;1013.46;0;0;1
1474261200;973.68;0;0;1
1474264800;955.71;0;0;1
1474268400;938.84;0;0;1
1474272000;929.59;0;0;1
1474275600;947.85;0;0;1
1474279200;969.52;0;0;1
1474282800;1099.38;0;0;1
1474286400;1271.74;0;0;1
1474290000;1338.59;0;0;1
1474293600;1393.38;0;0;1
1474297200;1421.11;0;0;1
1474300800;1395.07;0;0;1
1474304400;1418.10;0;0;1
1474308000;1400.32;0;0;1
1474311600;1349.11;0;0;1
1474315200;1290.99;0;0;1
1474318800;1195.87;0;0;1
1474322400;1218.34;0;0;1
1474326000;1230.25;0;0;1
1474329600;1194.76;0;0;1
1474333200;1154.86;0;0;1
1474336800;1091.17;0;0;1
1474340400;1030.56;0;0;1
1474344000;967.54;0;0;1
1474347600;948.27;0;0;1
1474351200;918.71;0;0;1
1474354800;900.26;0;0;1
1474358400;894.36;0;0;1
1474362000;936.28;0;0;1
1474365600;944.99;0;0;1
1474369200;1089.58;0;0;1
1474372800;1246.49;0;0;1
1474376400;1337.48;0;0;1
1474380000;1418.03;0;0;1
1474383600;1461.42;0;0;1
1474387200;1456.17;0;0;1
1474390800;1489.06;0;0;1
1474394400;1496.73;0;0;1
1474398000;1470.07;0;0;1
1474401600;1381.85;0;0;1
1474405200;1250.44;0;0;1
1474408800;1268.46;0;0;1
1474412400;1297.23;0;0;1
1474416000;1250.57;0;0;1
1474419600;1204.04;0;0;1
1474423200;1147.01;0;0;1
1474426800;1084.46;0;0;1
1474430400;1024.69;0;0;1
1474434000;978.78;0;0;1
1474437600;945.13;0;0;1
1474441200;928.15;0;0;1
1474444800;927.79;0;0;1
1474448400;938.25;0;0;1
1474452000;956.73;0;0;1
1474455600;1108.78;0;0;1
1474459200;1283.58;0;0;1
1474462800;1324.05;0;0;1
1474466400;1346.47;0;0;1
1474470000;1370.09;0;0;1
1474473600;1285.94;0;0;1
1474477200;1305.97;0;0;1
1474480800;1284.47;0;0;1
1474484400;1261.71;0;0;1
1474488000;1194.80;0;0;1
1474491600;1114.79;0;0;1
1474495200;1155.89;0;0;1
1474498800;1146.86;0;0;1
1474502400;1101.43;0;0;1
1474506000;1050.34;0;0;1
1474509600;989.13;0;0;1
1474513200;932.78;0;0;1
1474516800;881.06;0;0;1
1474520400;859.07;0;0;1
1474524000;832.08;0;0;1
1474527600;819.54;0;0;1
1474531200;828.39;0;0;1
1474534800;875.95;0;0;1
1474538400;883.20;0;0;1
1474542000;1003.77;0;0;1
1474545600;1168.35;0;0;1
1474549200;1257.35;0;0;1
1474552800;1327.70;0;0;1
1474556400;1377.44;0;0;1
1474560000;1384.80;0;0;1
1474563600;1405.55;0;0;1
1474567200;1424.07;0;0;1
1474570800;1395.42;0;0;1
1474574400;1346.93;0;0;1
1474578000;1232.94;0;0;1
1474581600;1266.66;0;0;1
1474585200;1284.17;0;0;1
1474588800;1244.93;0;0;1
1474592400;1207.67;0;0;1
1474596000;1158.33;0;0;1
1474599600;1082.95;0;0;1
1474603200;1022.44;0;0;1
1474606800;956.28;0;0;1
1474610400;961.46;0;0;1
1474614000;931.79;0;0;1
1474617600;925.71;0;0;1
1474621200;943.40;0;0;1
1474624800;943.69;0;0;1
1474628400;1115.32;0;0;1
1474632000;1269.53;0;0;1
1474635600;1372.51;0;0;1
1474639200;1448.94;0;0;1
1474642800;1489.14;0;0;1
1474646400;1479.11;0;0;1
1474650000;1503.02;0;0;1
1474653600;1514.43;0;0;1
1474657200;1452.07;0;0;1
1474660800;1360.17;0;0;1
1474664400;1256.70;0;0;1
1474668000;1323.27;0;0;1
1474671600;1324.00;0;0;1
1474675200;1280.36;0;0;1
1474678800;1253.95;0;0;1
1474682400;1189.48;0;0;1
1474686000;1121.22;0;0;1
1474689600;1052.15;0;0;1
1474693200;999.75;0;0;1
1474696800;973.16;0;0;1
1474700400;961.19;0;0;1
1474704000;954.34;0;0;1
1474707600;963.93;0;0;1
1474711200;928.74;0;0;1
1474714800;1036.04;0;0;1
1474718400;1157.96;0;0;1
1474722000;1240.24;0;0;1
1474725600;1306.36;0;0;1
1474729200;1331.16;0;0;1
1474732800;1249.78;0;0;1
1474736400;1214.60;0;0;1
1474740000;1164.61;0;0;1
1474743600;1152.87;0;0;1
1474747200;1103.38;0;0;1
1474750800;1100.85;0;0;1
1474754400;1183.29;0;0;1
1474758000;1180.68;0;0;1
1474761600;1161.61;0;0;1
1474765200;1116.80;0;0;1
1474768800;1076.64;0;0;1
1474772400;1027.25;0;0;1
1474776000;982.32;0;0;1
1474779600;948.84;0;0;1
1474783200;923.11;0;0;1
1474786800;923.43;0;0;1
1474790400;898.04;0;0;1
1474794000;888.96;0;0;1
1474797600;832.98;0;0;1
1474801200;864.31;0;0;1
1474804800;922.25;0;0;1
1474808400;982.25;0;0;1
1474812000;1044.14;0;0;1
1474815600;1078.90;0;0;1
1474819200;1115.93;0;0;1
1474822800;1123.46;0;0;1
1474826400;1125.99;0;0;1
1474830000;1104.49;0;0;1
1474833600;1066.99;0;0;1
1474837200;1061.97;0;0;1
1474840800;1130.06;0;0;1
1474844400;1154.54;0;0;1
1474848000;1121.85;0;0;1
1474851600;1097.67;0;0;1
1474855200;1059.69;0;0;1
1474858800;972.76;0;0;1
1474862400;968.46;0;0;1
1474866000;931.09;0;0;1
1474869600;887.79;0;0;1
1474873200;888.01;0;0;1
1474876800;879.38;0;0;1
1474880400;913.45;0;0;1
1474884000;929.09;0;0;1
1474887600;1067.37;0;0;1
1474891200;1262.26;0;0;1
1474894800;1363.72;0;0;1
1474898400;1449.34;0;0;1
1474902000;1461.09;0;0;1
1474905600;1457.67;0;0;1
1474909200;1392.45;0;0;1
1474912800;1374.58;0;0;1
1474916400;1360.38;0;0;1
1474920000;1306.57;0;0;1
1474923600;1207.96;0;0;1
1474927200;1231.16;0;0;1
1474930800;1221.58;0;0;1
1474934400;1192.95;0;0;1
1474938000;1162.19;0;0;1
1474941600;1087.56;0;0;1
1474945200;1016.16;0;0;1
1474948800;963.60;0;0;1
1474952400;935.28;0;0;1
1474956000;907.42;0;0;1
1474959600;889.84;0;0;1
1474963200;891.12;0;0;1
1474966800;920.90;0;0;1
1474970400;953.29;0;0;1
1474974000;1074.40;0;0;1
1474977600;1230.84;0;0;1
1474981200;1325.59;0;0;1
1474984800;1417.35;0;0;1
1474988400;1428.68;0;0;1
1474992000;1416.75;0;0;1
1474995600;1426.93;0;0;1
1474999200;1380.08;0;0;1
1475002800;1345.89;0;0;1
1475006400;1277.16;0;0;1
1475010000;1205.85;0;0;1
1475013600;1275.09;0;0;1
1475017200;1248.38;0;0;1
1475020800;1202.34;0;0;1
1475024400;1165.98;0;0;1
1475028000;1107.98;0;0;1
1475031600;1029.16;0;0;1
1475035200;988.65;0;0;1
1475038800;953.22;0;0;1
1475042400;922.56;0;0;1
1475046000;902.53;0;0;1
1475049600;909.33;0;0;1
1475053200;934.90;0;0;1
1475056800;952.17;0;0;1
1475060400;1114.31;0;0;1
1475064000;1276.54;0;0;1
1475067600;1373.78;0;0;1
1475071200;1435.44;0;0;1
1475074800;1387.97;0;0;1
1475078400;1342.17;0;0;1
1475082000;1394.23;0;0;1
1475085600;1421.03;0;0;1
1475089200;1419.28;0;0;1
1475092800;1337.99;0;0;1
1475096400;1209.35;0;0;1
1475100000;1253.91;0;0;1
1475103600;1261.57;0;0;1
1475107200;1219.17;0;0;1
1475110800;1171.24;0;0;1
1475114400;1115.36;0;0;1
